Source,Target,weight
520,305,0.24476587797057262
520,356,0.2586607530341317
520,524,0.29299365835337493
520,540,0.2515275603022182
520,582,0.2702366531136737
520,607,0.29070807892167566
520,682,0.3788379289979545
520,950,0.3126113897927917
520,1008,0.26071927347383356
520,1041,0.37224771347226365
520,1073,0.3555687079719774
520,1297,0.31916417906170524
520,1315,0.23757588064840326
520,1880,0.3128621033579289
521,1122,0.3139612072468269
522,778,0.3043949330327335
522,1302,0.2501947214736579
522,1561,0.29584366634971165
523,223,0.2557268990825665
523,578,0.31192959253417746
523,967,0.3412714634050777
523,1038,0.20573239774032784
523,1068,0.20278275882747288
523,1497,0.1979062174197853
523,1577,0.27059886439868663
524,485,0.29231853891704324
524,520,0.29299365835337493
524,950,0.26713632265077186
524,970,0.24764029927459805
524,1258,0.2307074621774413
524,1270,0.28936844204957374
524,1294,0.24202771853870483
524,1300,0.26129993156715303
524,1416,0.2533114108529074
525,1509,0.3050124499424669
525,1799,0.30391657378028664
525,1809,0.3029960680510551
526,608,0.39039100939865445
526,709,0.26601067233112474
526,933,0.2947418228557042
527,166,0.20216175242498535
527,1263,0.20983692623585085
528,211,0.2630012909294335
528,225,0.1974721045936317
528,385,0.21934945370069964
529,29,0.22035531582541468
529,49,0.25374848687214974
529,50,0.3180091915280385
529,433,0.2634097610314321
529,768,0.22768447143398815
529,1389,0.31044832896870606
529,1491,0.23721593360892404
529,1871,0.45885302954303736
530,389,0.32490709880643
530,1438,0.270779022375107
530,1641,0.24786693380797628
531,328,0.2728334666899269
532,948,0.22070679148351588
532,1447,0.2289736141511688
532,1540,0.21207326430470552
533,36,0.2698572727909171
533,1250,0.2491705025986239
534,453,0.2999447757301312
534,1464,0.19523593803940753
535,196,0.4193671962186357
535,800,0.2515064284915258
535,1271,0.5776751385569513
535,1938,0.2522850177345448
536,153,0.2960931785835131
536,1028,0.27634307074448244
536,1695,0.29498311302154095
536,1952,0.4023924684221769
537,834,0.24059710547396623
538,278,0.19354990244770828
538,1131,0.20703863549177215
538,1241,0.24319565141982136
539,256,0.35880403032522246
539,486,0.2800193588253559
539,1904,0.3339099468158577
540,379,0.35077073753202037
540,422,0.30174280528663705
540,473,0.28458330068415066
540,493,0.3484294851590689
540,520,0.2515275603022182
540,847,0.26511886958182435
540,934,0.420147600154237
540,970,0.23238086229993915
540,1063,0.4086357578430531
540,1076,0.24008073868291196
540,1129,0.41852898196131016
540,1186,0.2319561652072151
540,1468,0.26086948583311165
540,1862,0.24371906488851097
540,1898,0.2727157728054792
541,187,0.26451571024939036
541,500,0.2453400010105197
542,826,0.21738223352813968
543,1285,0.2430096283059172
543,1792,0.2357113205974589
543,1857,0.20926201055631824
543,1885,0.22264027642287823
543,1890,0.27601443101301804
544,261,0.2570512927852545
544,1210,0.19679074039445385
544,1269,0.227978952746729
545,407,0.34724052746847694
545,536,0.2323045234469719
545,703,0.32748005529139934
545,1452,0.22229961902854964
545,1795,0.2139553059514036
546,854,0.2862946470504991
546,1167,0.2585985829323794
546,1304,0.2694582808141787
546,1608,0.2889418283067465
546,1924,0.23878490050791357
547,129,0.23683622164558793
547,182,0.22618548616812212
547,379,0.21219128002673504
547,582,0.2149981425494983
547,986,0.24654231707071633
547,1391,0.2196928292851209
548,650,0.461826629570966
548,1289,0.38482937268809847
548,1369,0.4109554194409732
549,259,0.4925630799394183
549,650,0.43085045589183796
550,116,0.26966073442788574
550,466,0.21320151569211918
550,1380,0.2923137014807413
551,239,0.2380216028027928
551,314,0.26635789673757376
551,573,0.25215115196336113
551,760,0.24544965781147637
551,1084,0.27151353209737916
551,1098,0.23843857890738218
551,1199,0.25888895293098974
552,1147,0.4022257603385878
552,1811,0.2273140553830907
553,184,0.27503214868750353
553,374,0.26137527872269434
553,1226,0.22168005383674655
553,1345,0.24588060545539644
553,1889,0.2073459454188436
554,192,0.28351655249918195
554,721,0.3902225528884826
554,724,0.2961958591943412
554,737,0.28728227865220657
554,744,0.3192262209908694
554,828,0.39375560842315394
554,900,0.3970829647053036
554,1012,0.3021005668485494
554,1814,0.31703641403421634
555,647,0.21789953917918997
556,164,0.3616096375577848
556,217,0.27556396792426086
556,375,0.23459252422917368
556,736,0.38528458861621906
556,828,0.347644298182478
556,900,0.25259246617906855
556,1273,0.2357697253719367
556,1753,0.317971856339033
557,219,0.6626028974452786
557,426,0.3488096455651658
558,184,0.24170116892510812
558,374,0.5190768465674904
558,421,0.25701401002044044
558,899,0.29199714043311337
558,1654,0.3251452659562017
558,1707,0.24362707747648757
558,1898,0.24998116941901444
558,1916,0.2556924546024386
559,426,0.2587278300436725
559,685,0.5006858367628026
559,1311,0.35289547122917786
560,473,0.21968967515367127
560,524,0.21549691025621162
560,1059,0.21401710458983517
560,1076,0.23461016108207328
560,1310,0.22024343422189158
560,1505,0.3443582844721872
560,1677,0.21582662551216641
560,1687,0.2421395339749794
560,1719,0.22990385824786136
561,749,0.3997822612858543
561,1296,0.4606884040168268
561,1599,0.4032021331104286
562,1357,0.365996492657595
562,1712,0.2469163400796328
562,1848,0.24063662217539777
563,778,0.20741969572780913
563,1086,0.4297975350385791
563,1693,0.21589089389640398
564,237,0.29844839746417773
564,349,0.3259748885300822
565,272,0.3631153945614137
565,899,0.36879183765715806
565,913,0.2564821583191039
565,936,0.2807737664431509
565,1129,0.31483251403079865
565,1316,0.33662236973808723
565,1429,0.25805882226918336
565,1889,0.257148756078
566,95,0.3123598743764088
566,330,0.35442886373807325
566,765,0.26417506561938137
566,768,0.3039783572409539
566,1267,0.21139438287010592
566,1353,0.22661219138027022
567,256,0.302804721684613
567,812,0.3560144685349094
567,1735,0.48934344298143645
567,1774,0.5550445893943353
568,1390,0.21277444022993527
568,1475,0.39539134075730487
568,1923,0.214827189500001
569,70,0.23828738240807584
569,683,0.20326581911867989
570,279,0.31639616049909214
571,1572,0.2752460135050281
571,1709,0.2092745278877465
572,278,0.2561592572037218
572,291,0.21693396458932004
572,619,0.25439789699974474
572,1055,0.20507642733775103
572,1248,0.24836013433370233
572,1664,0.2420268898184963
573,464,0.24824543535877816
573,551,0.25215115196336113
574,812,0.34978937505026403
574,1395,0.33827999586469215
574,1588,0.34262155237765346
575,581,0.4507453834586151
575,1758,0.3361286408022166
576,1649,0.3055837167410412
577,531,0.2202841319265234
577,578,0.2306490017931742
577,935,0.25435821069713643
577,1246,0.21506848581948027
577,1942,0.22637735636821454
578,387,0.33329910778698935
578,523,0.31192959253417746
578,805,0.28215915287554316
578,1078,0.31808543496129127
578,1341,0.28336892832885185
578,1577,0.4155856356533439
578,1589,0.32788305277262686
578,1601,0.3047937604781463
578,1772,0.2704616860069258
578,1908,0.27565391528310723
578,1942,0.32557808144405226
578,1951,0.28880166955261505
579,1731,0.23667575036453786
580,224,0.40232975486997713
580,782,0.3290009107582543
580,923,0.2328401460502088
581,501,0.3569362475169422
581,575,0.45074538345861503
581,976,0.44603274251475455
582,129,0.21780243527389398
582,520,0.2702366531136736
582,906,0.2723761509319361
582,941,0.2481958547347773
583,241,0.257207703432047
583,308,0.30230772167458153
583,720,0.2885819619861947
583,1063,0.25259743237157634
583,1512,0.2703542937096011
583,1874,0.39037947836945236
584,1498,0.44707508305518595
585,16,0.30883462641488973
585,38,0.2935162377487699
585,351,0.23463303250730916
585,413,0.23573272819683935
585,591,0.22811105300284762
585,953,0.6296372641803308
585,1043,0.27930182184600805
586,324,0.3515658559697825
586,1909,0.266858916404746
587,150,0.20608645820811036
587,373,0.21681771307925954
587,612,0.22918522482301776
587,747,0.2259748450276134
587,958,0.20361298406941747
587,1115,0.6351908665820857
587,1264,0.2223695475496764
587,1449,0.20658255712325976
588,216,0.3031330432584354
588,300,0.5919434250562139
588,440,0.35810065380284933
589,239,0.2266387765757076
589,392,0.27208616081298376
589,473,0.250092190865343
589,604,0.2732000304434373
589,607,0.23821636553625672
589,1255,0.2517929163883496
589,1432,0.4132030625698089
590,616,0.24154201116165164
590,1717,0.2739584084842348
591,16,0.3186562412997343
591,37,0.3056045682167052
591,351,0.29528145767369285
591,484,0.24849275279376473
591,596,0.31302815638205644
591,754,0.46667318329196517
592,334,0.2982957856246088
592,388,0.24538302595742992
592,1342,0.1965016866669789
592,1688,0.19987513458707143
593,417,0.37594774432716843
593,1244,0.2644091310902348
593,1393,0.23169599776385413
594,152,0.3464435733342034
594,344,0.24557490908783608
594,1571,0.2559774470763651
594,1951,0.24045541223788225
595,636,0.3461572145158818
595,932,0.2922785348018553
595,973,0.2784059126586147
595,1169,0.2924509577609129
595,1215,0.385886211857308
595,1324,0.2621408401583227
595,1794,0.2808279467647094
596,16,0.40085243662795145
596,351,0.4087154533776241
596,484,0.3272542354096386
596,769,0.34768257162651983
596,865,0.35694009107845465
596,1574,0.32236185044429233
596,1672,0.3418946144032296
596,1697,0.40579019990449433
597,195,0.36884537434520037
597,348,0.5205092094601659
598,1856,0.34394003442999926
599,279,0.2159167441954245
599,699,0.20248981307293826
599,947,0.2661515027914511
599,1323,0.23675670641223315
599,1581,0.20294528305236043
599,1598,0.21731860582798498
599,1605,0.20569603118082327
599,1846,0.22454661833335224
600,125,0.3337194063483952
600,196,0.305449702646564
600,217,0.28734290157997644
600,375,0.3644298419040977
600,410,0.3149158918674345
600,713,0.2829003990147956
600,867,0.3414682238819894
600,900,0.28901435519459145
600,1271,0.3846145665512129
601,107,0.2518626642855697
601,184,0.27106577579326946
601,1008,0.2317850126603246
601,1173,0.22557299970066322
601,1575,0.425879399345449
602,74,0.4245173380960625
602,476,0.22859846490977695
602,500,0.21963423826576353
603,907,0.32148228857784816
604,319,0.216686643175431
604,444,0.39430382962576127
604,589,0.2732000304434374
604,687,0.22129684240322295
604,792,0.24115721162799852
604,870,0.2392570518772393
604,1225,0.25248439588044025
604,1432,0.29677328527802305
604,1471,0.3605896630062007
604,1677,0.20498619387398687
605,459,0.4307230231326372
605,1159,0.25506238037793977
606,646,0.31332142555512466
606,1269,0.25070484571333285
607,276,0.2884134701361919
607,493,0.23955913580406896
607,520,0.29070807892167566
607,589,0.23821636553625666
607,1488,0.2537148581318917
607,1720,0.25839622254395334
608,383,0.2622798686444809
608,526,0.39039100939865445
608,709,0.26651036516019444
609,259,0.39873462701707685
609,1520,0.35208190456106037
610,899,0.26445635822485825
610,911,0.23792046453281543
610,913,0.2608784139532299
610,1760,0.23973340371804572
611,1027,0.2728487333490119
612,1115,0.3608131616505228
612,1122,0.23086797929172778
613,300,0.2645487133581799
613,1052,0.28150436471807444
614,109,0.2599711839490565
614,136,0.3003659317202913
614,319,0.34624330465858827
614,357,0.22196254920204533
614,423,0.27334957219797845
614,1158,0.2065487763528949
615,136,0.2384780503290858
615,692,0.2533461156265288
615,738,0.5987632388388386
615,836,0.22327158206939904
616,590,0.24154201116165164
616,798,0.23713675425291297
617,1,0.2576404041961957
617,341,0.20506164262729215
617,350,0.2856577934199937
617,1572,0.22102756757200256
617,1681,0.21645261757157422
618,1467,0.2213794466833697
619,572,0.25439789699974474
619,1343,0.19829002862925924
620,119,0.2989062711168405
620,397,0.33041900258693746
620,401,0.297836858614245
620,1058,0.28257111333149865
620,1711,0.269979716163585
620,1755,0.2733724354059121
621,654,0.28053804190115894
621,771,0.23845881523546164
621,1022,0.2889953309994252
621,1228,0.2347643343029296
621,1701,0.2945263177045117
621,1745,0.2545702283564155
621,1848,0.2373212156778317
621,1906,0.2866827692993006
621,1953,0.2443710998819523
622,124,0.3818148270662402
622,1307,0.4317727418561489
623,712,0.24787991403576667
623,979,0.25094100917302936
624,1115,0.3033874917936635
624,1600,0.29618426654671737
624,1885,0.2729974849669668
625,399,0.19199809659952893
625,629,0.18979676242510604
626,130,0.234119857419562
626,367,0.2514494004277551
626,830,0.23643824652457518
627,758,0.2027795424867585
627,1110,0.20742359506770475
627,1755,0.20814479167190436
628,231,0.2593690644226009
628,871,0.21825019388960726
628,904,0.6534673957272965
628,991,0.23210079194852215
628,1183,0.22869798260020663
628,1569,0.21657121237727714
628,1605,0.22653574514453417
628,1614,0.25572728342368867
629,416,0.2409628769901706
629,1682,0.28418895078086903
629,1925,0.22690631914115006
630,261,0.2033102740898791
630,1393,0.23492801398808083
631,507,0.2249423833976079
631,1046,0.23605748836917706
631,1356,0.22081233962467137
631,1388,0.2321255737702397
631,1637,0.3024667272264724
632,50,0.3805346108359253
632,346,0.4917949416065869
632,509,0.28901578727749155
632,634,0.296763645257083
632,995,0.31943108050482055
632,1497,0.25799491463331653
632,1577,0.2461750026391535
633,23,0.2654464220605455
633,189,0.2614829389857
633,753,0.3230007718079443
634,509,0.3169867134676586
634,632,0.296763645257083
634,1559,0.2816621171714112
634,1951,0.2977239195297449
635,83,0.24279509159084123
635,458,0.2503144495627721
635,762,0.25883351860771825
635,910,0.22946482871940097
635,967,0.23737039155944642
636,595,0.3461572145158818
636,644,0.26483588052782214
636,1015,0.3043427904526245
636,1169,0.3749499882791875
636,1236,0.3670320965690819
636,1668,0.27074309153773585
637,358,0.29291277807376737
637,425,0.3372532317808457
637,750,0.42148365928013337
637,915,0.2997303529422938
637,1268,0.29645294821953555
637,1391,0.30295137480282247
637,1547,0.3221900378113605
638,24,0.24457521775508037
638,225,0.23622141651309853
638,1002,0.2650879181230896
639,119,0.2854649884061149
639,791,0.225670612529784
639,856,0.27318784817912684
639,990,0.2153326227770091
639,1755,0.32914316065649385
640,145,0.2658675250639886
640,149,0.2050106406767689
640,1319,0.30696070264007697
641,282,0.22077771728852305
641,339,0.2196400583142494
641,1630,0.25621382514918534
642,931,0.33468889931721924
642,1132,0.2631211313076593
642,1190,0.25596401933970203
642,1287,0.29647175848618756
643,260,0.2981433705215592
643,386,0.3850132519066615
643,466,0.27090587451292497
643,1264,0.26365362012401833
643,1315,0.26993774597614434
643,1576,0.2616525850361883
643,1889,0.28460918804255614
643,1935,0.3171506757855024
644,636,0.26483588052782214
644,813,0.23483269717223332
644,882,0.25425093205071675
644,1015,0.32456783105000947
644,1169,0.24693200238481391
644,1503,0.2966392152166278
644,1651,0.24612402866735839
644,1919,0.24269628357116516
644,1953,0.24823599532419638
645,88,0.23377076613098002
645,104,0.26089532050310693
645,337,0.2941297109091343
645,1045,0.2675938889046796
645,1528,0.2359254030870707
646,606,0.31332142555512466
646,702,0.2267456238807412
646,1624,0.2264420003804092
647,1395,0.24403901057246244
648,245,0.2013603201888823
648,826,0.2617985556266498
648,1053,0.2128253973190136
649,703,0.2676962381080593
649,1028,0.25876946171398674
649,1349,0.2383186334063104
649,1452,0.33293412331568434
650,548,0.461826629570966
650,549,0.43085045589183796
651,646,0.22604641179234702
651,1579,0.23284724919519786
652,895,0.22328441394417597
652,930,0.3901768441466483
652,1214,0.24340584919759453
652,1449,0.2939437400155735
653,65,0.2549074243699015
653,120,0.28814070350940557
653,907,0.4544956521612057
654,621,0.28053804190115894
654,699,0.24102224787107432
654,925,0.2468089770153571
654,1222,0.29089490783226923
654,1332,0.23048245647759127
655,1000,0.2204329528862439
656,1549,0.22903867062260205
656,1858,0.23614459601746446
657,288,0.2532368399217785
657,356,0.2813376574677547
657,682,0.23765495034457776
657,1041,0.3117117891508122
658,235,0.27810007781137386
658,358,0.32070734036140547
658,389,0.3049438602880572
658,807,0.2592705748795715
658,926,0.4011154303305853
658,1268,0.32552645149548304
659,773,0.1918325061356158
659,868,0.19946486735855343
659,874,0.2250417516328758
659,1695,0.2611989916620643
660,646,0.19050068870580356
660,1734,0.23421959547720095
661,13,0.26812277031110193
661,143,0.44423080722229724
661,162,0.32752390311457025
661,226,0.2641825145363641
661,748,0.26356708266004
661,1263,0.31687251262215527
661,1382,0.4163696452535228
662,1769,0.2163364224971308
663,59,0.25239609922159323
663,596,0.25954594708703843
663,1020,0.3460420567380283
663,1233,0.2824522875289686
664,25,0.2125367888813805
664,86,0.24522331350007823
664,188,0.2040450604491208
664,243,0.2413044846489124
664,733,0.20204238765059493
664,1078,0.2055786708633923
665,1731,0.25254928863371245
666,821,0.2128731033060624
666,1700,0.2922278549058163
667,16,0.32146595733868816
667,237,0.3315126868965848
667,680,0.3891984113044103
667,1096,0.41188598136448173
667,1266,0.380278222604913
667,1920,0.2947013166577727
668,355,0.3334204351632975
668,379,0.44503149563989497
668,424,0.3311751325806104
668,756,0.2712388273184527
668,779,0.31735488825731395
668,948,0.4020613318498216
668,1063,0.2987857554154213
668,1120,0.3319903792512885
668,1315,0.26872647908305614
668,1391,0.26141732699639986
669,346,0.22353591764180325
669,509,0.37554239573307013
669,995,0.3284037027061245
670,682,0.34026205238570656
670,1026,0.4323641227111078
670,1898,0.2399527610847452
671,344,0.23606787958765735
671,387,0.41467851575994974
671,578,0.2492736577397418
671,1115,0.26953477511920193
671,1189,0.2317930391816478
672,202,0.2235942193843966
672,283,0.26422171990591103
672,755,0.32029491888568773
672,1271,0.22166556465607545
672,1753,0.2584995106814343
673,798,0.46303031732861605
673,996,0.22070503107237713
673,1228,0.23263041395880696
673,1477,0.23851243647900267
673,1597,0.2141120250274085
673,1743,0.2089114366388134
674,398,0.296473991448442
674,890,0.5038228719060688
674,1417,0.33471760355653674
674,1556,0.29245752521110807
674,1892,0.3593525276521507
674,1928,0.2715518707676535
675,422,0.27256844034524835
675,1218,0.34705960538815733
675,1705,0.20532995027323853
676,943,0.19062377130067704
676,1426,0.19679500780858503
677,418,0.3112479862190889
677,877,0.3166526552172474
678,409,0.20963613536793171
678,1153,0.2128895506893401
678,1680,0.21332164956261723
679,905,0.3052770807338928
679,1764,0.3558453999565402
680,237,0.4545857537996669
680,1096,0.5600480437193709
680,1266,0.5554234987063078
681,302,0.36569079711669494
681,1162,0.27632492777087253
681,1512,0.3864520345240888
681,1766,0.302687182859885
682,356,0.3836692795651421
682,384,0.2515437588872249
682,520,0.37883792899795443
682,670,0.3402620523857065
682,922,0.3464011720089693
682,1026,0.29987833306485384
682,1041,0.4045606313800978
682,1073,0.26096559129238406
682,1384,0.2817272459783424
682,1506,0.2701985587671771
682,1811,0.2576819688033748
682,1817,0.2837656031959865
682,1898,0.26041232856320895
683,377,0.2889188361713755
683,892,0.2937495255549093
683,1886,0.2857246517419975
684,531,0.21286459520958567
685,219,0.30816331459512686
685,559,0.5006858367628025
685,1311,0.5265253561379621
686,1133,0.409818124354887
686,1473,0.33235576051855975
686,1541,0.29393499130339995
686,1557,0.3409093561438077
687,319,0.24979203401960126
687,604,0.22129684240322292
687,677,0.2586839756001145
687,1236,0.23006824927661337
688,20,0.2702288112388422
688,125,0.21663130628090793
688,301,0.28636828545516835
688,1069,0.22897113225106636
688,1244,0.22489896135735055
689,209,0.4261007110732192
689,1156,0.28047555962772075
690,388,0.25476462199582206
690,443,0.32126605398740365
690,1050,0.22538261001494364
691,139,0.35257471167513016
691,289,0.22206773281215844
691,326,0.22070053749726717
691,373,0.4486006195219865
691,1120,0.2220858725343293
692,82,0.22220850278804233
692,136,0.2498338386597978
692,615,0.2533461156265288
692,757,0.25802918760877075
692,872,0.22033273935240266
692,959,0.22183901558632432
692,1104,0.2156499470938178
692,1178,0.22171521690532156
693,434,0.428079346280182
693,1010,0.28477151408802504
693,1955,0.5259881484208112
694,649,0.20952606646556063
695,759,0.21018294739019613
696,1154,0.3429298435268843
696,1176,0.24220411478682413
697,725,0.22089509586889464
697,802,0.2233000472585345
697,853,0.3143089319614958
697,902,0.2615738979988792
697,1016,0.28015187051499313
697,1125,0.2749656213323782
697,1246,0.24783785748532064
697,1819,0.22101031762545023
697,1929,0.23399527048050844
698,1902,0.37928585895742783
699,654,0.24102224787107432
699,959,0.2120937123040002
699,1219,0.2441316455710111
699,1228,0.2072281996071396
699,1431,0.22523335877542763
699,1569,0.22654993625206704
700,201,0.33965300683391564
700,1425,0.23933355118245322
701,156,0.3059091582792053
701,1007,0.23062630722836916
701,1045,0.21517106220406032
701,1092,0.24502696290049542
701,1112,0.24742048546330395
701,1384,0.25281600175476465
701,1571,0.2367585234349996
701,1606,0.31404182300742955
701,1684,0.26660799625637077
702,156,0.22829031339238845
702,606,0.22983988724698656
702,646,0.2267456238807412
702,1038,0.38190909149745694
703,288,0.29630045873530997
703,545,0.32748005529139945
703,649,0.26769623810805937
703,1028,0.5426492207497552
703,1349,0.33073819846341207
703,1452,0.24642539740024874
704,160,0.2367095640737095
704,924,0.33525777132886264
704,1046,0.28505807027455926
704,1388,0.4868602609070432
704,1550,0.2804775292842221
704,1607,0.2747230817710121
705,860,0.4531542242205158
705,1188,0.5512480068653995
705,1394,0.3213145156239916
706,20,0.23563776342731066
706,736,0.2908479583157789
706,808,0.2706658942707207
706,828,0.25163514948604576
706,1753,0.3415846333348754
706,1823,0.388648404448507
707,96,0.23786041839109465
707,232,0.27341480075126207
707,248,0.21175279056650145
708,352,0.2455450637314355
708,368,0.25503173752437863
708,415,0.3778427137939158
708,437,0.2384914874506914
708,682,0.2488504494797066
708,1237,0.22158512639824476
709,241,0.3117391759051376
709,383,0.38822482597868024
709,608,0.2665103651601944
709,1032,0.29061197588258686
709,1300,0.3588267372870435
710,1381,0.29808769527923734
710,1385,0.4867569456393121
711,125,0.29260851724445314
711,1144,0.22794097868523486
712,623,0.24787991403576667
713,202,0.23572448309296032
713,265,0.2109976198546251
713,600,0.2829003990147956
714,41,0.21074398780663814
714,1057,0.4484278686375808
715,6,0.2268744031717759
715,56,0.20826273399756967
715,239,0.38518623808957864
715,449,0.23794448998313375
715,1243,0.20884621255122646
715,1270,0.2149698498187843
716,428,0.22233215634732656
716,1552,0.2429647123682531
717,21,0.29898266260948725
717,177,0.20149197324457563
717,1384,0.21746200517855707
718,1773,0.20462431591257013
719,741,0.21289940231120094
719,1444,0.21418654736461315
719,1941,0.1931311852391069
720,227,0.2593090804130187
720,308,0.3023153900143641
720,392,0.2607204545737859
720,472,0.3133918249044276
720,493,0.23251949994601195
720,583,0.2885819619861947
720,778,0.27969087160904443
720,1032,0.26565451252043754
720,1300,0.25490633947862085
720,1686,0.2517173066671237
721,85,0.3981832234037219
721,238,0.30813323064601916
721,554,0.3902225528884826
721,737,0.301357161220085
721,900,0.4106055736156504
721,1012,0.2786932235211768
721,1531,0.3013516102453182
721,1814,0.26439466999204103
722,266,0.38333477062518717
722,844,0.38673683353182897
723,366,0.22824875903822273
723,401,0.3530711452112981
723,404,0.3354293022628205
723,1058,0.21108606688266943
724,51,0.49181421392530245
724,125,0.3070019310338369
724,164,0.41024260334802565
724,217,0.37555508278999106
724,744,0.5219691711100793
724,800,0.432613758068012
724,1271,0.33979644591511393
725,78,0.2273632023325761
725,738,0.2370191586217237
725,853,0.2629093631781584
725,896,0.3005819513826028
725,1100,0.2893944748073116
725,1346,0.24811461853009603
726,462,0.40381188894688724
726,1895,0.2498667570880372
727,1406,0.23351571958063444
727,1457,0.2759077265063038
728,52,0.27802926943329925
728,742,0.9999999999999999
729,312,0.2413249975582205
729,362,0.21516804484799973
729,1679,0.21433586285242776
730,755,0.3261465655973616
730,1383,0.3558049588615927
731,17,0.21038541062435953
731,329,0.2126711168863412
731,1740,0.2085653224555479
732,362,0.39433662411729864
733,93,0.23360631468477575
733,181,0.2162218911095347
733,205,0.4267519527116018
733,276,0.3059188249981287
733,437,0.333373346778599
733,520,0.23685527764500947
733,1129,0.21134001488405263
734,438,0.24605871545101848
735,315,0.31424055697976205
735,469,0.2645763642725204
735,760,0.25379994111431126
736,217,0.29191819559414106
736,270,0.2988790226235342
736,465,0.3038131441430018
736,556,0.38528458861621906
736,828,0.40749580870012936
736,1012,0.2940383265924565
736,1887,0.3406815390132812
737,85,0.3140486908931767
737,192,0.2806113697546152
737,554,0.28728227865220657
737,721,0.30135716122008493
737,736,0.2487461519897744
737,867,0.2822614565096543
737,1012,0.4390677783387348
738,615,0.5987632388388385
739,125,0.34357646875880854
739,410,0.3045815717744702
739,900,0.26470626416151166
739,1065,0.33068934703237995
740,1720,0.2363573229194651
741,149,0.2456555167900092
741,719,0.21289940231120097
741,1444,0.1999642156227583
742,52,0.27802926943329925
742,728,0.9999999999999999
743,233,0.2308356513477706
743,449,0.30316603803731024
743,1801,0.25458573875379553
743,1833,0.25738051743789836
744,51,0.4835756719458396
744,164,0.3092763892014401
744,554,0.31922622099086934
744,724,0.5219691711100793
744,800,0.277425025630502
744,828,0.3081922669418209
744,1531,0.2948725683725398
745,71,0.25493103209014545
745,1932,0.35913309659049475
746,239,0.2736337634608287
746,799,0.3282486316409297
746,1150,0.30554862256879317
746,1179,0.272405294814627
747,74,0.22425102633092414
747,587,0.22597484502761336
747,861,0.2426306395714827
747,1264,0.2679799432848578
748,13,0.4372274143265879
748,244,0.317917474887421
748,661,0.26356708266004003
748,782,0.2174078205046988
748,785,0.22513728909120317
748,849,0.21636994632240564
748,948,0.22444257889156768
748,1119,0.25118846832109437
748,1391,0.2447646820938346
748,1719,0.2554386879338071
749,561,0.39978226128585426
749,854,0.3157552899431851
749,1110,0.30169538062476026
749,1296,0.47742862301538774
749,1331,0.2896242531133195
749,1599,0.38735196190245713
750,425,0.2389334375490578
750,430,0.21566227683399244
750,637,0.42148365928013337
750,1036,0.2231022100004857
751,698,0.33008909801897207
751,1753,0.22423384127199952
752,412,0.26017304992227797
752,512,0.2482165053020628
752,1524,0.32593267531049974
752,1696,0.2346394604533453
752,1769,0.2372484869346801
753,110,0.22584098575816033
753,633,0.32300077180794423
754,16,0.22048429181606494
754,585,0.21374377462566377
754,591,0.4666731832919651
754,1888,0.229876207582028
755,31,0.3089119975083044
755,406,0.28439889332756085
755,672,0.3202949188856878
755,730,0.3261465655973616
755,1383,0.3070337506471833
755,1562,0.29581369457075685
756,355,0.25445433512882726
756,379,0.27705569259143886
756,668,0.27123882731845267
756,686,0.2648038781887376
756,1391,0.2624326331318407
756,1600,0.24728353562660305
757,146,0.26951188020894984
757,620,0.24981396430715835
757,692,0.25802918760877075
757,798,0.27342807588024987
757,1070,0.24442879016445032
757,1104,0.23148710196004985
757,1342,0.2596728155115873
757,1477,0.22236906159047828
757,1701,0.2854162214867085
757,1797,0.25778665614895785
757,1850,0.26053885879523353
757,1864,0.2349924132372361
758,37,0.2122772455414526
758,207,0.33343313232804456
758,401,0.20864206641391644
758,561,0.2046526257081716
758,806,0.3189190563106571
758,1098,0.29199523781451575
758,1517,0.24002494899138022
759,137,0.26255613710928155
759,222,0.20891255663157313
759,695,0.21018294739019613
760,315,0.23059353944384461
760,551,0.24544965781147637
760,735,0.2537999411143113
760,798,0.26584929130209767
760,978,0.24061666838785542
760,1843,0.3020402170610867
761,489,0.24733302091775883
761,1489,0.26369045072846575
762,198,0.255018266316626
762,635,0.25883351860771825
762,910,0.25536653570727486
762,1491,0.2859070219830897
762,1606,0.2506169367728532
763,419,0.4227305779513386
763,1188,0.3985537563408562
764,979,0.20120380482071556
765,248,0.23672632631238408
765,338,0.43374013578872633
765,566,0.26417506561938137
765,901,0.272928292339681
765,1067,0.30502108142430784
765,1113,0.26582015587936675
765,1267,0.265103524236195
765,1491,0.24076409282275837
766,197,0.245169863596651
767,1409,0.30496986387916264
767,1950,0.22399257023202998
768,330,0.23014907526121628
768,338,0.23750737202884636
768,529,0.22768447143398815
768,566,0.3039783572409539
768,866,0.22656244525175956
768,910,0.211431796044884
768,1389,0.21065789790008027
768,1491,0.2309254006970912
769,351,0.6074990132748245
769,596,0.3476825716265199
769,865,0.42651693136689883
769,1574,0.35096798215528285
769,1672,0.5791829419181417
769,1752,0.6175970382180184
770,1321,0.21746687469630097
770,1773,0.3441067068728735
771,621,0.23845881523546164
771,654,0.22963650180649497
771,1222,0.24802598799295306
771,1570,0.21920625499239907
771,1701,0.32789254256510914
772,446,0.27992009553550196
772,487,0.4513274414588277
773,267,0.25752632315384016
773,1034,0.5937439262155347
773,1452,0.20525416299443972
774,1351,0.40818780041726255
774,1449,0.20335852725630968
775,1070,0.2467462195775857
775,1145,0.3544661100661186
